Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SRR30861169	SRR30861170	SRR30861171	SRR30861166	SRR30861167	SRR30861168	external_gene_name	gene_biotype
ENSG00000107249	264.3135812	3.089019393	0.362977586	8.510220765	1.74E-17	1.13E-15	62.37917279	50.88745268	68.21709701	284.7780546	547.0815218	572.5381886	GLIS3	protein_coding
ENSG00000107262	301.9372109	-1.037304373	0.33338335	-3.111446244	0.001861734	0.014899967	365.0874066	497.3838117	338.6664391	203.4128961	219.3062724	187.7664396	BAG1	protein_coding
ENSG00000107263	1104.637358	-0.643895667	0.23052255	-2.793200353	0.005218936	0.034252477	1283.850417	1279.573205	1380.307644	1057.74706	801.9125683	824.433253	RAPGEF1	protein_coding
ENSG00000107281	187.1496644	-0.130743247	0.459300815	-0.28465712	0.775906845	0.931865456	165.3773418	176.4645537	164.9789367	366.143213	118.4159138	131.5180272	NPDC1	protein_coding
ENSG00000107290	2028.924622	0.155388444	0.230397586	0.674436074	0.500034115	0.787994431	2111.704245	1615.26624	2214.394702	1708.668327	2223.850861	2299.663355	SETX	protein_coding
ENSG00000107331	457.2034516	0.066419625	0.278412264	0.238565731	0.811442341	0.944920256	482.59236	395.6089063	462.0377847	528.8735299	409.7190618	464.389067	ABCA2	protein_coding
ENSG00000107338	551.1335977	0.118200546	0.259790012	0.454984952	0.649120065	0.877012278	531.4318674	503.1291693	541.8663025	610.2386883	519.6090298	600.5265291	SHB	protein_coding
ENSG00000107341	1774.440454	-0.757610911	0.208660227	-3.630835262	0.000282505	0.003095736	2184.238167	2340.822823	2178.592822	1220.477377	1301.627725	1420.88381	UBE2R2	protein_coding
ENSG00000107362	232.7461677	-0.500219501	0.344872992	-1.450445564	0.146934309	0.396676641	272.7275461	276.5979283	246.2588821	244.0954753	186.1498165	170.6473576	ABHD17B	protein_coding
ENSG00000107371	325.1181245	0.050993629	0.307159752	0.166016637	0.868143858	0.962032679	329.7875647	335.6930346	326.5712091	244.0954753	350.9847685	363.576695	EXOSC3	protein_coding
ENSG00000107372	1260.929811	-0.129545249	0.225398422	-0.574738937	0.56546787	0.828959223	1489.846755	1165.48682	1426.269518	1057.74706	1187.948447	1238.280268	ZFAND5	protein_coding
ENSG00000107404	1177.199251	-0.09727157	0.337069764	-0.288579935	0.772902852	0.930478826	1076.88696	1346.0552	1001.001232	2034.128961	774.4400763	830.6830766	DVL1	protein_coding
ENSG00000107438	1792.733159	0.802712958	0.212454439	3.778282819	0.000157913	0.001879324	1198.743948	1465.066178	1166.463978	2400.272174	2233.797798	2292.054874	PDLIM1	protein_coding
ENSG00000107443	404.4466836	0.203613776	0.278319571	0.731582671	0.464423328	0.763037452	392.1667374	356.2121688	384.1445037	447.5083714	413.508371	433.139949	CCNJ	protein_coding
ENSG00000107485	74.16797095	3.5126127	0.585520201	5.999131533	1.98E-09	6.24E-08	14.02322489	14.77377659	11.61142077	81.36515844	135.4678054	187.7664396	GATA3	protein_coding
ENSG00000107518	386.3046006	0.190112624	0.307181386	0.618893696	0.535986391	0.810749266	421.6638657	380.0143644	363.3407082	244.0954753	471.7690006	436.9441895	ATRNL1	protein_coding
ENSG00000107521	294.5884842	-0.663090421	0.32003176	-2.071951929	0.038269924	0.157350991	364.6038471	366.8821185	382.6930761	162.7303169	238.7264822	251.8950645	HPS1	protein_coding
ENSG00000107537	308.2363012	0.520703031	0.317960752	1.637633035	0.101498268	0.313034834	295.4548417	253.6164981	267.0626777	244.0954753	410.6663891	378.5219253	PHYH	protein_coding
ENSG00000107551	81.95506157	-1.51134507	0.589035892	-2.565794531	0.010293979	0.05859096	136.8473325	149.3792966	107.8894513	0	53.05032939	44.56395962	RASSF4	protein_coding
ENSG00000107554	2747.55896	0.813455804	0.201211225	4.042795352	5.28E-05	0.00073196	2169.247823	1781.881609	2171.335684	3295.288917	3430.745855	3636.853876	DNMBP	protein_coding
ENSG00000107560	550.3587145	0.073375442	0.311475278	0.235573888	0.813763338	0.945585517	589.9425643	472.7608507	646.3690894	284.7780546	642.2879165	666.0138112	RAB11FIP2	protein_coding
ENSG00000107566	1924.932743	-0.758821613	0.207371537	-3.65923706	0.000252967	0.002824833	2480.660127	2460.654567	2410.821237	1220.477377	1492.514178	1484.468972	ERLIN1	protein_coding
ENSG00000107581	7046.051134	-0.418784805	0.221513605	-1.890560202	0.058683077	0.216183738	6092.849435	8448.137911	8770.493153	4515.766294	7324.261101	7124.79891	EIF3A	protein_coding
ENSG00000107611	126.2916454	-1.099355396	0.445882238	-2.465573421	0.013679414	0.072790466	171.663615	151.0208273	170.3008379	122.0477377	71.52321194	71.19364281	CUBN	protein_coding
ENSG00000107614	256.3793238	-0.281918396	0.363123375	-0.776370828	0.437530064	0.743227094	322.050613	242.9465483	338.6664391	122.0477377	255.7783738	256.7862308	TRDMT1	protein_coding
ENSG00000107625	947.1398845	-0.062482482	0.226637364	-0.275693648	0.782783375	0.935003653	991.2969319	957.0124166	987.9383837	854.3341637	968.6421749	923.6152363	DDX50	protein_coding
ENSG00000107643	653.8935666	-0.621292413	0.248903714	-2.496115483	0.012556172	0.068159418	823.5017927	742.7926561	818.6051641	528.8735299	524.81933	484.7689266	MAPK8	protein_coding
ENSG00000107651	1899.446758	-0.285576314	0.210502459	-1.356641225	0.174895236	0.443422782	2267.893956	1863.137381	2251.648011	1586.62059	1681.505976	1745.874638	SEC23IP	protein_coding
ENSG00000107669	1300.283663	0.100051511	0.220058741	0.454658202	0.649355155	0.877012278	1345.74603	1146.609216	1353.214329	1220.477377	1396.834119	1338.820909	ATE1	protein_coding
ENSG00000107672	629.5054282	0.046127802	0.279943502	0.164775396	0.86912077	0.962547643	685.2037817	643.4800468	639.1119514	366.143213	725.1790561	717.9145203	NSMCE4A	protein_coding
ENSG00000107679	1089.707388	-0.364731694	0.241382348	-1.511012287	0.13078532	0.367281051	1411.02656	991.484562	1371.115269	935.6993221	906.1185724	922.8000419	PLEKHA1	protein_coding
ENSG00000107719	193.9700481	0.008337305	0.370560838	0.022499153	0.982049788	0.995355592	224.3715982	195.3421571	202.232245	122.0477377	206.5173537	213.309197	PALD1	protein_coding
ENSG00000107731	11.74732208	-2.850821184	1.269461623	-2.245693081	0.024723674	0.113612653	22.24373603	23.80219561	19.35236795	0	2.368318276	2.717314611	UNC5B	protein_coding
ENSG00000107736	8.301287781	-2.665311965	1.472531712	-1.810020079	0.070292673	0.245154895	16.44102229	14.77377659	14.99808516	0	1.420990966	2.173851689	CDH23	protein_coding
ENSG00000107738	24.25419015	0.038593197	0.920694263	0.041917495	0.96656447	0.992608765	21.76017655	32.00984927	25.64188753	0	30.78813759	35.32508994	VSIR	protein_coding
ENSG00000107742	79.62978741	-2.91202362	0.60752623	-4.79324756	1.64E-06	3.26E-05	148.45276	139.5301122	149.9808516	0	15.63090062	24.18410004	SPOCK2	protein_coding
ENSG00000107745	817.1958422	0.171645521	0.26155746	0.656244027	0.511667125	0.795637225	687.1380196	944.7009361	658.9481286	732.286426	933.1174008	946.984142	MICU1	protein_coding
ENSG00000107758	760.4882387	-0.418066371	0.257503026	-1.62353964	0.104474097	0.319457603	943.908103	746.0757176	896.9822543	813.6515844	591.1322417	571.1795313	PPP3CB	protein_coding
ENSG00000107771	1465.893082	-0.114213172	0.2301788	-0.49619327	0.619758058	0.860990397	1580.755937	1355.904384	1727.198839	1139.112218	1496.777151	1495.609962	CCSER2	protein_coding
ENSG00000107779	1077.046542	-0.478334045	0.261046425	-1.832371557	0.066896083	0.236344666	1345.262471	1180.260596	1387.080973	528.8735299	1016.482204	1004.31948	BMPR1A	protein_coding
ENSG00000107789	321.3756946	0.207810298	0.343039608	0.605790974	0.544653564	0.816515904	377.1763936	270.0318054	343.0207218	162.7303169	385.0885517	390.2063782	MINPP1	protein_coding
ENSG00000107796	7.833229636	-2.35473579	1.50037834	-1.569428009	0.116548242	0.342128785	13.05610593	17.23607268	12.09522997	0	1.894654621	2.717314611	ACTA2	protein_coding
ENSG00000107798	1180.666096	0.468696511	0.241978828	1.936931898	0.052753669	0.199846385	1064.314413	1094.900998	928.9136614	976.3819013	1515.723697	1503.761906	LIPA	protein_coding
ENSG00000107815	430.4939061	-0.445262535	0.296731298	-1.500558042	0.13346991	0.372340922	435.2035311	574.5357561	496.872047	244.0954753	428.1919443	404.0646827	TWNK	protein_coding
ENSG00000107816	388.0291635	-0.279246893	0.310255585	-0.900054363	0.368091321	0.682288057	418.7625088	442.3925322	361.8892806	488.1909507	299.8290938	317.1106151	LZTS2	protein_coding
ENSG00000107819	228.4173941	2.025023681	0.345268541	5.865068606	4.49E-09	1.32E-07	83.17223038	98.4918439	78.86089938	406.8257922	332.511886	370.641713	SFXN3	protein_coding
ENSG00000107821	125.8977063	0.9845691	0.451931308	2.178581305	0.029362786	0.129013237	79.30375455	112.4448551	68.21709701	122.0477377	186.1498165	187.2229767	KAZALD1	protein_coding
ENSG00000107829	338.2175743	-1.366612593	0.337310959	-4.051491823	5.09E-05	0.000710648	380.56131	593.4133595	403.9806809	284.7780546	188.0444711	178.52757	FBXW4	protein_coding
ENSG00000107833	421.6073028	-0.447110568	0.35156406	-1.271775529	0.203452886	0.48432382	408.1242003	554.8373873	372.0492738	610.2386883	301.2500847	283.1441825	NPM3	protein_coding
ENSG00000107854	1627.472951	0.172300532	0.221946255	0.776316467	0.437562152	0.743227094	1766.442777	1311.583055	1693.816004	1505.255431	1758.713152	1729.027287	TNKS2	protein_coding
ENSG00000107862	2201.225682	-0.127407284	0.207837575	-0.613013715	0.539867271	0.813173976	2445.843845	2029.75275	2478.554525	2196.859278	1964.283178	2092.060519	GBF1	protein_coding
ENSG00000107863	1549.65916	0.844082841	0.24355185	3.465721328	0.000528811	0.005207138	1148.937322	951.267059	1308.703882	1505.255431	2133.854767	2249.936498	ARHGAP21	protein_coding
ENSG00000107864	70.51749156	0.211438509	0.555432859	0.380673389	0.703445617	0.904447444	83.65578986	62.37816781	72.0875706	40.68257922	76.25984849	88.0409934	CPEB3	protein_coding
ENSG00000107872	43.74102711	-0.41904217	0.726804692	-0.576554024	0.564240765	0.828367199	26.11221186	57.45357561	36.2856899	81.36515844	28.89348297	32.33604387	FBXL15	protein_coding
ENSG00000107874	444.5934561	-0.315688101	0.324580484	-0.972603456	0.330750424	0.642738598	393.6174159	605.72484	373.9845106	569.5561091	352.4057595	372.2721017	CUEDC2	protein_coding
ENSG00000107882	179.9523327	-0.578808047	0.37255862	-1.553602618	0.120279234	0.348857172	223.8880388	206.0121068	211.908429	162.7303169	125.9945323	149.1805722	SUFU	protein_coding
ENSG00000107890	522.298816	0.69257715	0.28814372	2.403582313	0.016235312	0.083144302	367.9887635	313.5323698	485.2606263	691.6038468	646.0772257	629.3300639	ANKRD26	protein_coding
ENSG00000107897	495.1167693	0.798248078	0.278469159	2.866558302	0.004149617	0.028404149	376.2092746	362.7782917	390.9178325	447.5083714	710.9691465	682.3176989	ACBD5	protein_coding
ENSG00000107902	109.1957237	-1.07074502	0.494414859	-2.16568131	0.030335548	0.132217541	133.4624162	197.8044532	123.8551549	40.68257922	69.15489366	90.21484509	LHPP	protein_coding
ENSG00000107929	1473.539804	0.059422549	0.212159374	0.280084484	0.779412688	0.933304456	1540.6205	1377.244284	1503.678989	1342.525114	1513.355378	1563.814559	LARP4B	protein_coding
ENSG00000107937	1537.806839	0.225463917	0.205997154	1.094500154	0.27373568	0.578657279	1321.084497	1427.310971	1454.330451	1627.303169	1663.980421	1732.831528	GTPBP4	protein_coding
ENSG00000107938	687.0204029	-0.216791301	0.262714451	-0.825197474	0.409259487	0.720147604	854.4495993	618.8570859	834.0870585	528.8735299	632.3409797	653.514164	EDRF1	protein_coding
ENSG00000107949	1273.069701	-0.083424229	0.227788033	-0.366236222	0.714188815	0.908211985	1112.186802	1388.734999	1385.629545	976.3819013	1408.675711	1366.809249	BCCIP	protein_coding
ENSG00000107951	347.4282198	0.226349676	0.322701013	0.701422267	0.48303953	0.776741126	342.3601111	342.2591576	336.2473931	203.4128961	416.8240166	443.4657445	MTPAP	protein_coding
ENSG00000107957	744.9658364	0.410795712	0.25892249	1.586558637	0.112612642	0.333965727	648.4532613	581.101879	737.3252188	650.9212676	911.8025363	940.1908555	SH3PXD2A	protein_coding
ENSG00000107959	1461.321514	-0.471320099	0.211606317	-2.227344181	0.02592428	0.117715018	1771.761931	1639.889201	1743.164543	1139.112218	1201.21103	1272.790164	PITRM1	protein_coding
ENSG00000107960	178.3281901	0.340497877	0.395638251	0.860629313	0.389442236	0.701474455	173.1142935	138.7093468	191.5884427	122.0477377	217.8852814	226.6240386	STN1	protein_coding
ENSG00000107968	36.98677736	1.819163531	0.749634424	2.42673425	0.015235411	0.079101133	14.02322489	11.49071512	17.90094035	81.36515844	52.57666573	44.56395962	MAP3K8	protein_coding
ENSG00000107984	2701.7093	1.446211378	0.204615085	7.067960695	1.57E-12	7.14E-11	1604.450351	1563.558022	1281.610567	4312.353398	3847.569871	3600.713591	DKK1	protein_coding
ENSG00000108010	1905.095859	0.421719061	0.213662912	1.973758835	0.048409172	0.18801994	1479.208446	1810.608397	1467.877109	2400.272174	2248.481371	2024.127654	GLRX3	protein_coding
ENSG00000108021	1816.401312	-0.067720868	0.232743144	-0.290968262	0.771075593	0.929500152	1936.655713	1585.718687	2165.046164	1423.890273	1868.129456	1918.967578	TASOR2	protein_coding
ENSG00000108039	562.4403158	0.178750975	0.254180265	0.7032449	0.481903142	0.776086038	525.6291536	547.450499	505.0968034	610.2386883	607.7104697	578.5162807	XPNPEP1	protein_coding
ENSG00000108055	3099.073879	0.08354579	0.236484146	0.353282837	0.723876411	0.913301432	2597.197962	2790.602244	3501.327171	2278.224436	3570.950297	3856.141165	SMC3	protein_coding
ENSG00000108061	1911.050552	0.632309574	0.252894956	2.500285435	0.012409328	0.067711694	1624.759849	1354.262854	1693.332195	1464.572852	2661.516079	2667.859485	SHOC2	protein_coding
ENSG00000108064	832.9410125	-0.226549569	0.271252041	-0.835199499	0.403605392	0.714779835	799.3238187	932.3894556	999.5498044	447.5083714	920.8021458	898.072479	TFAM	protein_coding
ENSG00000108091	1534.78656	-0.40994374	0.246993889	-1.65973232	0.096968314	0.303727524	1978.725388	1497.896793	1992.810089	895.0167429	1399.202438	1445.06791	CCDC6	protein_coding
ENSG00000108094	786.7726879	0.896424197	0.24136253	3.714015579	0.000203996	0.00233854	526.5962726	544.1674376	591.2148408	854.3341637	1128.266827	1076.056586	CUL2	protein_coding
ENSG00000108100	782.8079604	0.409729486	0.255229635	1.605336648	0.108419738	0.32695397	626.6930848	640.1969854	658.4643194	1179.794797	767.8087851	823.8897901	CCNY	protein_coding
ENSG00000108175	1330.836437	-1.544631118	0.23783979	-6.494418439	8.34E-11	3.13E-09	2107.352209	1657.125274	2231.328024	650.9212676	634.2356343	704.0562157	ZMIZ1	protein_coding
ENSG00000108176	15.74814623	4.919812887	1.353359337	3.63525987	0.000277701	0.003054498	0.967118958	0.820765366	0.967618397	40.68257922	26.05150104	24.99929442	DNAJC12	protein_coding
ENSG00000108179	367.6884239	-0.211697853	0.306187637	-0.69139909	0.489314776	0.780299988	384.4297858	415.3072751	340.6016759	447.5083714	303.618403	314.665032	PPIF	protein_coding
ENSG00000108187	99.89535737	-0.380756034	0.474603389	-0.802261516	0.422401699	0.731113707	88.97494413	108.3410283	115.1465893	122.0477377	89.04876718	75.81307765	PBLD	protein_coding
ENSG00000108219	491.9845364	-0.65327429	0.269191736	-2.426799201	0.015232684	0.079101133	596.2288376	612.2909629	618.3081559	325.4606338	384.1412244	415.477404	TSPAN14	protein_coding
ENSG00000108239	473.2586593	-0.138905154	0.316238118	-0.439242286	0.660485988	0.882245798	516.925083	500.6668732	554.4453417	203.4128961	551.3444947	512.7572671	TBC1D12	protein_coding
ENSG00000108262	1020.533545	-1.475687683	0.238199638	-6.195171825	5.82E-10	1.97E-08	1382.012991	1716.22038	1397.240966	488.1909507	561.2914314	578.2445492	GIT1	protein_coding
ENSG00000108298	4474.404305	-0.5751614	0.248667024	-2.312978177	0.020723839	0.099581209	3978.243834	7354.057678	4057.22394	3702.114709	4074.454762	3680.330909	RPL19	protein_coding
ENSG00000108389	614.2671534	0.560215014	0.265697657	2.108468027	0.034990526	0.147465101	558.0276387	471.11932	542.8339209	528.8735299	807.5965322	777.1519788	MTMR4	protein_coding
ENSG00000108395	930.5971844	0.104012713	0.263936431	0.394082439	0.693520175	0.898722161	925.5328428	937.3140478	932.784135	569.5561091	1108.372953	1110.023019	TRIM37	protein_coding
ENSG00000108424	8401.50052	-0.258234578	0.181826108	-1.420228268	0.155541237	0.410613181	7996.139544	9354.262875	9539.749779	7078.768785	8157.43547	8282.646666	KPNB1	protein_coding
ENSG00000108469	362.642919	-0.515491912	0.291025317	-1.771295771	0.07651153	0.259558551	481.6252411	412.0242137	399.1425889	325.4606338	272.8302654	284.7745712	RECQL5	protein_coding
ENSG00000108479	120.3425824	-0.336053806	0.601039326	-0.55912116	0.576079034	0.836947166	97.19545527	175.6437883	62.41138663	244.0954753	73.41786656	69.29152258	GALK1	protein_coding
ENSG00000108551	98.72001333	1.655342954	0.519243439	3.187990123	0.001432654	0.01192144	36.7505204	60.73663707	29.51236112	203.4128961	131.2048325	130.7028328	RASD1	protein_coding
ENSG00000108556	11.33396505	0.749888203	1.368233168	0.548070475	0.583643512	0.8403796	3.868475832	7.386888293	3.386664391	40.68257922	6.157627518	6.521555067	CHRNE	protein_coding
ENSG00000108578	661.4676973	-1.261996996	0.26640077	-4.737212276	2.17E-06	4.17E-05	946.8094598	887.2473605	899.8851095	528.8735299	353.8267505	352.1639736	BLMH	protein_coding
ENSG00000108582	2694.037714	-0.765977122	0.235735959	-3.249301141	0.001156889	0.010007263	4134.433545	2514.004316	3916.919272	1708.668327	1924.495431	1965.70539	CPD	protein_coding
ENSG00000108587	1020.094814	-0.745072905	0.231132908	-3.223569113	0.001266037	0.010798511	1317.69958	1208.987384	1365.793368	650.9212676	783.4396857	793.7275979	GOSR1	protein_coding
ENSG00000108599	434.8857679	0.316298096	0.275372216	1.148620223	0.250712614	0.549222822	406.6735218	385.759722	402.0454441	406.8257922	511.5567476	496.4533795	AKAP10	protein_coding
ENSG00000108639	684.0378018	-0.776229113	0.272703535	-2.846421166	0.004421368	0.029998191	789.1690697	1041.551249	704.9100024	569.5561091	494.9785197	504.0618604	SYNGR2	protein_coding
ENSG00000108651	805.1738792	-1.075957128	0.283599364	-3.793933505	0.000148279	0.001782027	1154.256476	1177.7983	1079.862131	244.0954753	604.3948241	570.6360683	UTP6	protein_coding
ENSG00000108654	4252.49266	0.255352131	0.184982062	1.380415638	0.167458708	0.431624811	4185.69085	3800.964409	3878.214536	4271.670818	4686.428205	4691.987139	DDX5	protein_coding
ENSG00000108679	158.9732043	0.82738943	0.409081423	2.022554394	0.04311911	0.172218032	104.9324069	121.4732741	91.92374774	284.7780546	173.8345615	176.8971812	LGALS3BP	protein_coding
